target,family,split_seed,dose,weight_source,mean_total_variation,mean_jensen_shannon_divergence,top1_semantic_answer_agreement,correctness_agreement,vector_overall_total_variation,vector_endpoint_delta,scalar_endpoint_delta,endpoint_direction_support,fit_selected_single_peer,single_peer_overall_total_variation,vector_convexity_improvement,scalar_convexity_improvement,convexity_direction_support,vector_sibling_removal_inflation,scalar_sibling_removal_inflation,sibling_direction_support,scalar_vector_weight_l1_change,scalar_vector_weight_l2_change
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0,scalar_fitted,0.2834399273995829,0.095844471258363456,0.69999999999999996,0.85357142857142854,0.30544053640228763,0.027425748554355367,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.017891618311667912,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0.10000000000000001,scalar_fitted,0.31161089896282407,0.10849609093366419,0.65952380952380951,0.84523809523809523,0.30544053640228763,0.027425748554355367,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.017891618311667912,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0.20000000000000001,scalar_fitted,0.31055277479337257,0.10859809701729256,0.68333333333333324,0.84761904761904761,0.30544053640228763,0.027425748554355367,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.017891618311667912,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0.29999999999999999,scalar_fitted,0.31073340490172036,0.10635774498343997,0.68214285714285716,0.85476190476190472,0.30544053640228763,0.027425748554355367,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.017891618311667912,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0.40000000000000002,scalar_fitted,0.31086567595393827,0.10477442339959031,0.69285714285714284,0.87023809523809526,0.30544053640228763,0.027425748554355367,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.017891618311667912,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0,vector_fitted,0.28820079288203632,0.097271470763434315,0.69285714285714284,0.84642857142857142,0.30990211023885522,0.0269565483835979,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.013430044475100322,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0.10000000000000001,vector_fitted,0.3157784937441635,0.10947560562639214,0.65833333333333321,0.84285714285714286,0.30990211023885522,0.0269565483835979,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.013430044475100322,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0.20000000000000001,vector_fitted,0.3149152711664796,0.10951365680423585,0.68095238095238086,0.84285714285714286,0.30990211023885522,0.0269565483835979,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.013430044475100322,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0.29999999999999999,vector_fitted,0.31545865213596247,0.10757169230141413,0.6785714285714286,0.85357142857142854,0.30990211023885522,0.0269565483835979,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.013430044475100322,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,content_deletion,20260837,0.40000000000000002,vector_fitted,0.31515734126563422,0.10607636665633116,0.69523809523809521,0.87142857142857144,0.30990211023885522,0.0269565483835979,0.0099201258314963181,True,Qwen/Qwen2.5-7B-Instruct,0.32333215471395554,0.013430044475100322,-0.0047721550165260029,False,0.11282606740045326,0.062384462819758124,True,0.15858827883951238,0.065444154578850861
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,0,scalar_fitted,0.27917885334195897,0.09802865879438051,0.7142857142857143,0.84999999999999998,0.2962622129187496,0.016885908990596055,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038375117173260476,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,64,scalar_fitted,0.30445987655517881,0.10453846217791385,0.66309523809523807,0.84047619047619038,0.2962622129187496,0.016885908990596055,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038375117173260476,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,128,scalar_fitted,0.30231837812252033,0.10324719959643058,0.67738095238095231,0.85357142857142854,0.2962622129187496,0.016885908990596055,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038375117173260476,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,256,scalar_fitted,0.29928919424153505,0.10004182703545317,0.67976190476190468,0.85476190476190472,0.2962622129187496,0.016885908990596055,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038375117173260476,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,512,scalar_fitted,0.29606476233255502,0.096857747629751648,0.68214285714285716,0.85476190476190472,0.2962622129187496,0.016885908990596055,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038375117173260476,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,0,vector_fitted,0.28181065910294539,0.098580657966461649,0.70357142857142863,0.84285714285714286,0.29634451085852398,0.01151685103070399,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038292819233486097,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,64,vector_fitted,0.30616889786443752,0.10432209855678247,0.65714285714285714,0.83333333333333337,0.29634451085852398,0.01151685103070399,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038292819233486097,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,128,vector_fitted,0.30252909157342989,0.1022921682267344,0.67380952380952375,0.85357142857142854,0.29634451085852398,0.01151685103070399,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038292819233486097,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,256,vector_fitted,0.2978863956181575,0.098267067734873564,0.67619047619047612,0.85476190476190472,0.29634451085852398,0.01151685103070399,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038292819233486097,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260828,512,vector_fitted,0.29332751013364938,0.094405534892561871,0.68571428571428572,0.85595238095238091,0.29634451085852398,0.01151685103070399,0.0065878363200003454,True,Qwen/Qwen2.5-7B-Instruct,0.33463733009201008,0.038292819233486097,0.0074608344677032368,True,0.08633342333537819,0.051550468810336619,True,0.20156049756275121,0.088008354025995106
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,0,scalar_fitted,0.28372365714687753,0.097302164777527844,0.71785714285714286,0.84285714285714286,0.29628554265922225,0.013423314544974085,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.031146461529816427,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,64,scalar_fitted,0.30356526378342202,0.10545496049265185,0.65833333333333333,0.83214285714285718,0.29628554265922225,0.013423314544974085,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.031146461529816427,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,128,scalar_fitted,0.30143385260180394,0.10464830708309193,0.68333333333333324,0.84999999999999998,0.29628554265922225,0.013423314544974085,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.031146461529816427,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,256,scalar_fitted,0.29555796807215612,0.099434975353251936,0.70119047619047625,0.87142857142857144,0.29628554265922225,0.013423314544974085,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.031146461529816427,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,512,scalar_fitted,0.29714697169185161,0.09961419236211333,0.67738095238095242,0.85476190476190483,0.29628554265922225,0.013423314544974085,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.031146461529816427,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,0,vector_fitted,0.28550459839427306,0.097417425192665316,0.71785714285714286,0.84285714285714286,0.29816028033283393,0.012060410536590183,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.029271723856204745,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,64,vector_fitted,0.30645359985324983,0.1059556077682193,0.66190476190476188,0.83333333333333326,0.29816028033283393,0.012060410536590183,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.029271723856204745,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,128,vector_fitted,0.30383123690856895,0.1048884431172306,0.6869047619047618,0.85238095238095235,0.29816028033283393,0.012060410536590183,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.029271723856204745,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,256,vector_fitted,0.29744695757721479,0.099013503284309842,0.70119047619047625,0.87261904761904752,0.29816028033283393,0.012060410536590183,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.029271723856204745,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260829,512,vector_fitted,0.29756500893086324,0.098602143430637459,0.67142857142857137,0.84999999999999998,0.29816028033283393,0.012060410536590183,0.0013703945739947099,True,Qwen/Qwen2.5-7B-Instruct,0.32743200418903867,0.029271723856204745,0.0099779911630691887,True,0.084490098018209892,0.047937415175799941,True,0.16940634610861899,0.068344522999987764
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,0,scalar_fitted,0.28275937991248218,0.097703950733339595,0.71071428571428574,0.83571428571428574,0.30004621661960673,0.017840323927648671,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.04846789975014032,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,64,scalar_fitted,0.3072363142998325,0.10445422847414042,0.65238095238095239,0.84642857142857142,0.30004621661960673,0.017840323927648671,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.04846789975014032,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,128,scalar_fitted,0.30619964331568883,0.10420874664175905,0.6607142857142857,0.85476190476190472,0.30004621661960673,0.017840323927648671,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.04846789975014032,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,256,scalar_fitted,0.30343604172989924,0.10039832764769407,0.67500000000000004,0.86071428571428577,0.30004621661960673,0.017840323927648671,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.04846789975014032,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,512,scalar_fitted,0.30059970384013085,0.0988311105397814,0.68095238095238098,0.85238095238095235,0.30004621661960673,0.017840323927648671,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.04846789975014032,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,0,vector_fitted,0.28725924437058209,0.099254770861309141,0.70357142857142863,0.83214285714285718,0.30204436239924054,0.012850475008796047,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.046469753970506511,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,64,vector_fitted,0.30956375377618184,0.10473053711384266,0.65357142857142858,0.84761904761904761,0.30204436239924054,0.012850475008796047,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.046469753970506511,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,128,vector_fitted,0.30852183671976224,0.10447066910424073,0.65952380952380951,0.85119047619047616,0.30204436239924054,0.012850475008796047,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.046469753970506511,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,256,vector_fitted,0.30476725775029873,0.10012195328164374,0.68095238095238086,0.86666666666666659,0.30204436239924054,0.012850475008796047,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.046469753970506511,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260830,512,vector_fitted,0.30010971937937814,0.097613389932738118,0.68452380952380965,0.84999999999999998,0.30204436239924054,0.012850475008796047,0.011954524659137045,True,Qwen/Qwen2.5-7B-Instruct,0.34851411636974705,0.046469753970506511,0.015740223145658427,True,0.080524675631033549,0.040395055890433434,True,0.14999405083243919,0.070412837443254828
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,0,scalar_fitted,0.28225580370639913,0.10037933047087336,0.69999999999999996,0.84285714285714286,0.29793027517340109,0.015099619438373402,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.036316506117071767,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,64,scalar_fitted,0.30627515382054277,0.1074034634987991,0.66309523809523807,0.83452380952380945,0.29793027517340109,0.015099619438373402,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.036316506117071767,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,128,scalar_fitted,0.30497063641279143,0.10664056487921347,0.6607142857142857,0.8392857142857143,0.29793027517340109,0.015099619438373402,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.036316506117071767,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,256,scalar_fitted,0.29879435878249966,0.1013760135095944,0.69285714285714284,0.85833333333333339,0.29793027517340109,0.015099619438373402,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.036316506117071767,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,512,scalar_fitted,0.29735542314477253,0.10020386920490436,0.67738095238095242,0.8488095238095239,0.29793027517340109,0.015099619438373402,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.036316506117071767,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,0,vector_fitted,0.28669883912288452,0.10180677131504039,0.69999999999999996,0.8392857142857143,0.3018088022636104,0.012642511605547968,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.032437979026862462,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,64,vector_fitted,0.31115950450282409,0.10859125713611383,0.66190476190476188,0.830952380952381,0.3018088022636104,0.012642511605547968,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.032437979026862462,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,128,vector_fitted,0.30945535724780704,0.10794523957134132,0.66428571428571426,0.83809523809523812,0.3018088022636104,0.012642511605547968,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.032437979026862462,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,256,vector_fitted,0.30238895971610402,0.10221296568370783,0.69166666666666665,0.85833333333333339,0.3018088022636104,0.012642511605547968,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.032437979026862462,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260831,512,vector_fitted,0.29934135072843249,0.10027807019610824,0.67738095238095242,0.84999999999999998,0.3018088022636104,0.012642511605547968,0.0045992787692609727,True,Qwen/Qwen2.5-7B-Instruct,0.33424678129047286,0.032437979026862462,0.0088246722512728693,True,0.085804333234084096,0.044622261367220917,True,0.15733926222339417,0.065789608533872362
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,0,scalar_fitted,0.27860888411288531,0.093900807366738698,0.72142857142857142,0.86428571428571432,0.29335883559328274,0.016413167975893872,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.031713479569620728,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,64,scalar_fitted,0.30294161723836782,0.10360218503164793,0.6785714285714286,0.84285714285714286,0.29335883559328274,0.016413167975893872,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.031713479569620728,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,128,scalar_fitted,0.2984376241117811,0.10121890074725949,0.68214285714285716,0.84523809523809523,0.29335883559328274,0.016413167975893872,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.031713479569620728,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,256,scalar_fitted,0.29178400041460023,0.096685192794886479,0.70714285714285718,0.86309523809523814,0.29335883559328274,0.016413167975893872,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.031713479569620728,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,512,scalar_fitted,0.29502205208877919,0.096214533051779461,0.68928571428571428,0.84999999999999998,0.29335883559328274,0.016413167975893872,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.031713479569620728,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,0,vector_fitted,0.28595559583108149,0.096607381551234203,0.71071428571428574,0.86071428571428577,0.29685232898563313,0.0099860476678074184,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.02821998617727034,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,64,vector_fitted,0.30687343385077548,0.1045868334736318,0.67142857142857137,0.83690476190476182,0.29685232898563313,0.0099860476678074184,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.02821998617727034,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,128,vector_fitted,0.30107492093989452,0.10178761888336366,0.68214285714285716,0.84166666666666679,0.29685232898563313,0.0099860476678074184,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.02821998617727034,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,256,vector_fitted,0.29441605080752531,0.097061449562550708,0.7142857142857143,0.8666666666666667,0.29685232898563313,0.0099860476678074184,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.02821998617727034,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260832,512,vector_fitted,0.29594164349888891,0.096015100563541803,0.68928571428571428,0.85238095238095235,0.29685232898563313,0.0099860476678074184,0.010239290283074076,True,Qwen/Qwen2.5-7B-Instruct,0.32507231516290347,0.02821998617727034,0.0095724340326301949,True,0.084841164123770574,0.043724214756787949,True,0.14950377899010192,0.084196878504705447
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260833,0,scalar_fitted,0.29371520740181462,0.10111570970647651,0.6785714285714286,0.81071428571428572,0.30990290999126768,0.015772516886595533,0.0067856556677726165,True,Qwen/Qwen2.5-7B-Instruct,0.33405274413122615,0.02414983413995847,0.0023600268037490268,True,0.090009596614718412,0.050550027089286687,True,0.11495117586901474,0.053933957570588893
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260833,64,scalar_fitted,0.3222358803546253,0.11156328643451156,0.64523809523809528,0.80119047619047623,0.30990290999126768,0.015772516886595533,0.0067856556677726165,True,Qwen/Qwen2.5-7B-Instruct,0.33405274413122615,0.02414983413995847,0.0023600268037490268,True,0.090009596614718412,0.050550027089286687,True,0.11495117586901474,0.053933957570588893
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260833,128,scalar_fitted,0.31570828345953977,0.10924941754871091,0.66190476190476188,0.82261904761904758,0.30990290999126768,0.015772516886595533,0.0067856556677726165,True,Qwen/Qwen2.5-7B-Instruct,0.33405274413122615,0.02414983413995847,0.0023600268037490268,True,0.090009596614718412,0.050550027089286687,True,0.11495117586901474,0.053933957570588893
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260833,256,scalar_fitted,0.3083674544519483,0.10320440706196232,0.67380952380952375,0.83095238095238089,0.30990290999126768,0.015772516886595533,0.0067856556677726165,True,Qwen/Qwen2.5-7B-Instruct,0.33405274413122615,0.02414983413995847,0.0023600268037490268,True,0.090009596614718412,0.050550027089286687,True,0.11495117586901474,0.053933957570588893
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260833,512,scalar_fitted,0.30948772428841015,0.10291463099017216,0.67500000000000004,0.83214285714285718,0.30990290999126768,0.015772516886595533,0.0067856556677726165,True,Qwen/Qwen2.5-7B-Instruct,0.33405274413122615,0.02414983413995847,0.0023600268037490268,True,0.090009596614718412,0.050550027089286687,True,0.11495117586901474,0.053933957570588893
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260833,0,vector_fitted,0.29832856071427089,0.10296401316417741,0.6785714285714286,0.80714285714285716,0.31339132396419939,0.013554318894713646,0.0067856556677726165,True,Qwen/Qwen2.5-7B-Instruct,0.33405274413122615,0.020661420167026767,0.0023600268037490268,True,0.090009596614718412,0.050550027089286687,True,0.11495117586901474,0.053933957570588893
TIGER-Lab/General-Reasoner-Qwen2.5-7B,irrelevant_context,20260833,64,vector_fitted,0.32575235481495901,0.11248420272978894,0.6428571428571429,0.79880952380952375,0.31339132396419939,0.013554318894713646,0.0067856556677726165,True,Qwen/Qwen2.5-7B-Instruct,0.33405274413122615,0.020661420167026767,0.0023600268037490268,True,0.090009596614718412,0.050550027089286687,True,0.11495117586901474,0.053933957570588893
