Eval_Point,BERT_Uniqueness_R,BERT_Redundancy_R,DistilBERT_Uniqueness_R,DistilBERT_Redundancy_R,RoBERTa_Uniqueness_R,RoBERTa_Redundancy_R,ALBERT_Uniqueness_R,ALBERT_Redundancy_R,XLNet_Uniqueness_R,XLNet_Redundancy_R
Sample 65 $\theta=0.20$,0.05686916126963448,3.8163916471489756e-17,0.0003902679034197831,2.220446049250313e-16,0.007806182626178736,7.37257477290143e-18,0.1838215853861135,2.220446049250313e-16,0.07260371060752084,3.8142232428040046e-16
Sample 65 $\theta=0.30$,0.061974471754848034,3.9898639947466563e-17,0.034110767993662194,2.7755575615628914e-16,0.008051561802389194,2.2768245622195593e-17,0.17071055450574207,2.220446049250313e-16,0.07510939834188855,3.924811864397526e-16
Sample 65 $\theta=0.40$,0.22069003268582205,1.457167719820518e-16,0.18685648085549444,5.551115123125783e-17,0.24976514735737915,1.3253287356462806e-15,0.21561666396144982,2.7755575615628914e-16,0.36333425420361043,1.6653345369377348e-15
Sample 65 $\theta=0.50$,0.4835752274148597,2.7755575615628914e-16,0.08094786530498205,1.6653345369377348e-16,0.08511852670392317,3.3306690738754696e-16,0.028220981833676606,3.3306690738754696e-16,0.28418639351631175,1.1102230246251565e-15
Sample 65 $\theta=0.60$,0.06050904873576146,1.6653345369377348e-16,0.21186698301377332,2.7755575615628914e-17,0.057257290745983236,0.0,0.11297439131951009,3.3306690738754696e-16,0.002922478901057457,2.7755575615628914e-16
Sample 65 $\theta=0.70$,0.09706768962370588,3.3306690738754696e-16,0.36962369657586697,1.8041124150158794e-16,0.23725109763208352,9.992007221626409e-16,0.28874231356532,3.3306690738754696e-16,0.3496110603989005,1.9359513991901167e-15
Sample 65 $\theta=0.80$,0.19951084274989428,6.661338147750939e-16,0.26814262092754304,5.551115123125783e-17,0.044140266810136275,2.220446049250313e-16,0.02409702990461654,3.885780586188048e-16,0.05841347511292172,7.771561172376096e-16
Sample 65 $\theta=0.90$,0.2513833896068103,5.551115123125783e-16,0.40809396776093776,1.734723475976807e-16,0.30255763461689233,1.1102230246251565e-15,0.0985053841731316,3.885780586188048e-16,0.38763897332340325,2.4424906541753444e-15
Sample 66 $\theta=0.00$,0.02393050826118922,2.0816681711721685e-17,0.556731288548557,8.881784197001252e-16,0.015864958181407207,1.5785983631388945e-16,0.25296037765509166,5.551115123125783e-17,0.043361883705858834,2.0816681711721685e-16
Sample 66 $\theta=0.10$,0.00815490847219828,4.163336342344337e-17,0.3376537400177025,4.996003610813204e-16,0.01388319316148021,6.678685382510707e-17,0.1644094695141224,1.3877787807814457e-17,0.031191467731206943,1.5439038936193583e-16
Sample 66 $\theta=0.20$,0.02007250308926247,1.214306433183765e-17,0.3041250475419116,4.440892098500626e-16,0.016223298713337733,5.4643789493269423e-17,0.10384885525037868,5.551115123125783e-17,0.03355427628234366,1.700029006457271e-16
Sample 66 $\theta=0.30$,0.03599063014205384,6.938893903907228e-18,0.10064407894095545,3.3306690738754696e-16,0.01081921608755728,2.7755575615628914e-17,0.12206933529582731,2.220446049250313e-16,0.0883311564794442,4.701100619897147e-16
Sample 66 $\theta=0.40$,0.05824973030663498,3.469446951953614e-17,0.03163660334418594,2.7755575615628914e-16,0.009353764223624177,1.3010426069826053e-17,0.16988674319300784,2.220446049250313e-16,0.07484184159321332,3.937822290467352e-16
Sample 66 $\theta=0.50$,0.06804113378351734,2.220446049250313e-16,0.07644494853674677,3.3306690738754696e-16,0.20313372595528645,1.0408340855860843e-15,0.03361258698001157,2.220446049250313e-16,0.10656287271156739,3.885780586188048e-16
Sample 66 $\theta=0.60$,0.008485853888888631,9.71445146547012e-17,0.0738183490578248,3.3306690738754696e-16,0.003316235892068406,1.3877787807814457e-17,0.11593714062921845,2.220446049250313e-16,0.11299734362523,6.245004513516506e-16
Sample 66 $\theta=0.70$,0.04597115349834069,5.551115123125783e-16,0.06410812374836605,2.220446049250313e-16,0.03593008459191693,1.1102230246251565e-16,0.19276073187659049,3.885780586188048e-16,0.0856990749967026,1.1102230246251565e-16
Sample 66 $\theta=0.80$,0.07093146662834182,5.551115123125783e-17,0.29012470964727566,2.220446049250313e-16,0.36893111637735243,2.033095913844818e-15,0.227786082495523,2.7755575615628914e-16,0.41557095269976396,1.887379141862766e-15
Sample 66 $\theta=0.90$,0.2796655086152464,7.771561172376096e-16,0.3618907470477871,1.3877787807814457e-16,0.07630911826254838,0.0,0.03859899993117244,3.885780586188048e-16,0.15160254799961392,1.3322676295501878e-15
Sample 67 $\theta=0.00$,4.6655805277628914e-05,5.551115123125783e-16,0.6552300705154982,3.3306690738754696e-16,3.0213191846817367e-05,5.551115123125783e-16,0.3763381580093169,7.771561172376096e-16,0.0388169141700867,4.440892098500626e-16
Sample 67 $\theta=0.10$,4.6655805277628914e-05,5.551115123125783e-16,0.6552300705154982,3.3306690738754696e-16,3.0213191846817367e-05,5.551115123125783e-16,0.3763381580093169,7.771561172376096e-16,0.0388169141700867,4.440892098500626e-16
Sample 67 $\theta=0.20$,7.388176668010615e-06,5.551115123125783e-16,0.523519898986958,1.6653345369377348e-16,1.144733517111085e-05,4.440892098500626e-16,0.3006960227026718,7.771561172376096e-16,0.031018186213998433,4.440892098500626e-16
Sample 67 $\theta=0.30$,1.1560359003959242e-05,5.551115123125783e-16,0.5933034442587972,2.220446049250313e-16,1.1285161147234213e-05,5.551115123125783e-16,0.3408006098738374,7.771561172376096e-16,0.035150563039673344,4.440892098500626e-16
Sample 67 $\theta=0.40$,0.08218359094182603,6.661338147750939e-16,0.01095524001018422,3.3306690738754696e-16,0.008542408126012813,3.3306690738754696e-16,0.24704744219675456,3.885780586188048e-16,0.09075512987688994,1.1102230246251565e-16
Sample 67 $\theta=0.50$,0.08272388816853216,6.661338147750939e-16,0.03768481574606053,2.7755575615628914e-16,0.00862549290190473,3.3306690738754696e-16,0.2197586442544739,3.885780586188048e-16,0.0935847222166234,1.1102230246251565e-16
Sample 67 $\theta=0.60$,0.08158045152265792,6.661338147750939e-16,0.005006159018936529,3.3306690738754696e-16,0.009054981460007161,3.3306690738754696e-16,0.23642551834332481,3.885780586188048e-16,0.09063551592397501,1.1102230246251565e-16
Sample 67 $\theta=0.70$,0.12636310435811005,5.551115123125783e-16,0.3677024007996478,1.5265566588595902e-16,0.09524209618034907,0.0,0.006857594780992404,4.440892098500626e-16,0.02549446557600521,6.661338147750939e-16
Sample 67 $\theta=0.80$,0.08459577326096168,6.661338147750939e-16,0.017697343908666563,2.7755575615628914e-16,0.00998815871599279,3.3306690738754696e-16,0.22972949840691603,3.885780586188048e-16,0.08858253656963133,1.1102230246251565e-16
Sample 67 $\theta=0.90$,0.030239052359362417,3.3306690738754696e-16,0.13873936851266522,4.440892098500626e-16,0.2020464502933409,8.881784197001252e-16,0.15823753531476792,2.7755575615628914e-16,0.14534694557039674,1.1102230246251565e-15
Sample 68 $\theta=0.00$,0.9065231274975162,6.557254739192331e-16,0.08443553503788614,4.440892098500626e-16,0.37295140067063837,1.9984014443252818e-15,0.0680043573989384,3.3306690738754696e-16,0.2850706278896191,1.1102230246251565e-15
Sample 68 $\theta=0.10$,0.8683713966629403,6.175615574477433e-16,0.08349644477924689,1.6653345369377348e-16,0.3850369176928403,1.887379141862766e-15,0.03499743391879073,4.440892098500626e-16,0.24984306426238767,8.881784197001252e-16
Sample 68 $\theta=0.20$,0.6789334437869572,5.100087019371813e-16,0.011745993440744007,3.885780586188048e-16,0.6408585844372452,3.219646771412954e-15,0.05067946529510775,3.3306690738754696e-16,0.2108262168117081,1.27675647831893e-15
Sample 68 $\theta=0.30$,0.08291897839967716,2.220446049250313e-16,0.16903096677702883,4.440892098500626e-16,0.14176854661889896,6.730727086790012e-16,0.014956133522912862,2.220446049250313e-16,0.0026666825345774137,8.326672684688674e-17
Sample 68 $\theta=0.40$,0.06683850247859413,2.220446049250313e-16,0.06051792796428668,2.220446049250313e-16,0.41144976837581154,2.123301534595612e-15,0.014993640486574367,2.220446049250313e-16,0.34545968433564356,1.5543122344752192e-15
Sample 68 $\theta=0.50$,0.06114622650777146,2.220446049250313e-16,0.05708264220386394,2.7755575615628914e-16,0.31120341824551523,1.6028844918025698e-15,0.047084327651034374,2.220446049250313e-16,0.2245762568423248,9.43689570931383e-16
Sample 68 $\theta=0.60$,0.5695488112733036,3.3306690738754696e-16,0.3354505621680458,1.6653345369377348e-16,0.3670594753972718,1.5543122344752192e-15,0.15670906607985913,3.3306690738754696e-16,0.07873236313121834,1.1102230246251565e-16
Sample 68 $\theta=0.70$,0.448306820842411,1.1102230246251565e-16,0.08029846876784552,2.220446049250313e-16,0.24598206965289127,1.1102230246251565e-15,0.05540083964103071,3.3306690738754696e-16,0.14507098967356846,3.3306690738754696e-16
Sample 68 $\theta=0.80$,0.017776219086670264,2.220446049250313e-16,0.14699155988837992,5.551115123125783e-17,0.10228132592202643,7.216449660063518e-16,0.09106826531755202,3.3306690738754696e-16,0.12465550170212147,3.3306690738754696e-16
Sample 68 $\theta=0.90$,0.5845157181484952,4.510281037539698e-16,0.41090121942734453,2.7755575615628914e-16,0.42383771698578776,1.9984014443252818e-15,0.2782338781985064,3.3306690738754696e-16,0.017589337770622326,2.7755575615628914e-16
Sample 69 $\theta=0.00$,0.00031549211997716764,5.551115123125783e-16,0.2577093157742816,3.3306690738754696e-16,7.007659150803924e-05,4.440892098500626e-16,0.1471619116380951,6.661338147750939e-16,0.01568123990046577,5.551115123125783e-16
Sample 69 $\theta=0.10$,0.0016856709716462914,5.551115123125783e-16,0.3918245817185979,1.1102230246251565e-16,0.00020322017314189367,4.440892098500626e-16,0.21945832103355534,6.661338147750939e-16,0.02549513356752553,5.551115123125783e-16
Sample 69 $\theta=0.20$,0.004929952526756098,5.551115123125783e-16,0.367130483038522,1.1102230246251565e-16,0.0006419773970701703,4.440892098500626e-16,0.19609453450782566,6.661338147750939e-16,0.027317569816228682,5.551115123125783e-16
Sample 69 $\theta=0.30$,0.02281017381244732,5.551115123125783e-16,0.31808169111063433,1.1102230246251565e-16,0.0026055569799889877,4.440892098500626e-16,0.11546849460894315,6.661338147750939e-16,0.04423765775422284,4.440892098500626e-16
Sample 69 $\theta=0.40$,0.17255687568499112,3.3306690738754696e-16,0.13006707236557802,5.551115123125783e-16,0.31030533478156985,1.4432899320127035e-15,0.1571350636163913,2.7755575615628914e-16,0.1508875019724264,1.1102230246251565e-15
Sample 69 $\theta=0.50$,0.0822835609889574,6.661338147750939e-16,0.31995113572429607,7.771561172376096e-16,0.008411404240288856,2.220446049250313e-16,0.4253257426706907,3.885780586188048e-16,0.07304901458599311,2.220446049250313e-16
Sample 69 $\theta=0.60$,0.07469830047757275,6.661338147750939e-16,0.012916570729854138,3.3306690738754696e-16,0.01427360607808148,3.3306690738754696e-16,0.24597899478413154,3.885780586188048e-16,0.08867772074899327,1.1102230246251565e-16
Sample 69 $\theta=0.70$,0.21353012317348713,6.661338147750939e-16,0.14825563729827534,4.440892098500626e-16,0.45381872206825535,2.4980018054066022e-15,0.1820942569491364,3.3306690738754696e-16,0.3746373572181918,1.4432899320127035e-15
Sample 69 $\theta=0.80$,0.09950407300152342,5.551115123125783e-16,0.24403507073131353,0.0,0.029088529863477874,4.440892098500626e-16,0.08086618719130201,4.440892098500626e-16,0.058357817751134244,3.3306690738754696e-16
Sample 69 $\theta=0.90$,0.1482178334811044,3.3306690738754696e-16,0.11187389702570005,1.6653345369377348e-16,0.0701826958522207,1.1102230246251565e-16,0.06943734818706382,3.3306690738754696e-16,0.1316420814871233,2.220446049250313e-16
Sample 70 $\theta=0.00$,0.07819705579468644,2.7755575615628914e-16,0.8022395413633588,1.2212453270876722e-15,0.20263488664243864,1.27675647831893e-15,0.5774899476738489,1.734723475976807e-17,0.23969260171392803,1.3322676295501878e-15
Sample 70 $\theta=0.10$,0.26362455855547184,1.249000902703301e-16,0.6752510665876579,9.992007221626409e-16,0.6144820414352485,3.219646771412954e-15,0.46069662538670775,3.469446951953614e-18,0.4415105013830375,2.2690183065776637e-15
Sample 70 $\theta=0.20$,0.12361303218181119,6.661338147750939e-16,0.40476576400441827,7.771561172376096e-16,0.030534217943566477,2.220446049250313e-16,0.580267028467909,1.6653345369377348e-16,0.14942208984567373,2.220446049250313e-16
Sample 70 $\theta=0.30$,0.07539115014183995,0.0,0.11821888646005746,4.440892098500626e-16,0.1564437479342685,8.604228440844963e-16,0.08496605678405489,2.220446049250313e-16,0.21771734255514036,1.1501216645726231e-15
Sample 70 $\theta=0.40$,0.483288521846553,7.771561172376096e-16,0.11139284692204698,5.551115123125783e-16,0.1327617866684469,7.494005416219807e-16,0.0009818099707415984,2.220446049250313e-16,0.2670172684222458,1.5334955527634975e-15
Sample 70 $\theta=0.50$,0.019400082584447254,5.551115123125783e-16,0.017462378882781293,3.3306690738754696e-16,0.07333113033469862,0.0,0.22438791226498966,3.885780586188048e-16,0.07964604867197578,1.1102230246251565e-16
Sample 70 $\theta=0.60$,0.4366765837596378,7.771561172376096e-16,0.12894591126406407,5.551115123125783e-16,0.23958384838550462,1.27675647831893e-15,0.023850874185739612,2.220446049250313e-16,0.11179059952863762,7.771561172376096e-16
Sample 70 $\theta=0.70$,0.11107506948374435,6.661338147750939e-16,0.06859928410136046,2.7755575615628914e-16,0.05589862365112075,0.0,0.18743213436510864,3.885780586188048e-16,0.015192251336872742,5.551115123125783e-16
Sample 70 $\theta=0.80$,0.022467236643593416,6.938893903907228e-17,0.2247616201825675,8.326672684688674e-17,0.024838120860426888,1.942890293094024e-16,0.2987870166615372,2.7755575615628914e-16,0.09063156670945267,5.108760636751697e-16
Sample 70 $\theta=0.90$,0.3207843081245163,7.771561172376096e-16,0.29029224512549184,5.551115123125783e-17,0.0552487923319569,1.1102230246251565e-16,0.018485218774131562,3.3306690738754696e-16,0.1781088330431866,1.3322676295501878e-15
Sample 71 $\theta=0.00$,0.0031314471325708214,2.5153490401663703e-17,0.35751170072080696,4.996003610813204e-16,0.001096698304444752,1.3639263329867646e-16,0.2055005242540924,3.165870343657673e-17,0.022232225670119853,9.75781955236954e-17
Sample 71 $\theta=0.10$,0.019603381915514598,5.551115123125783e-17,0.47263134187641753,6.106226635438361e-16,0.007912213589209391,1.4354836763708079e-16,0.2739244904826186,4.163336342344337e-17,0.03250562367481061,1.489693784995083e-16
Sample 71 $\theta=0.20$,0.0251148415199085,5.898059818321144e-17,0.4523639470637976,6.106226635438361e-16,0.010079982998559523,1.231653667943533e-16,0.2637269199659138,3.903127820947816e-17,0.032128930841616714,1.496198998029996e-16
Sample 71 $\theta=0.30$,0.08352144456697885,2.220446049250313e-16,0.047567154847864834,3.3306690738754696e-16,0.3269061963035873,1.7069679003611782e-15,0.014145744292342832,2.220446049250313e-16,0.2507903304344097,1.0547118733938987e-15
Sample 71 $\theta=0.40$,0.29307784914805246,7.771561172376096e-16,0.030226330664980483,2.220446049250313e-16,0.763099964287635,4.052314039881821e-15,0.13110693897565984,2.7755575615628914e-16,0.6586346715698348,2.886579864025407e-15
Sample 71 $\theta=0.50$,0.05720078421194577,3.8163916471489756e-17,0.05477746894309954,1.6653345369377348e-16,0.009650968827365498,2.211772431870429e-17,0.22131145251375012,2.220446049250313e-16,0.07138147751849154,3.7882023906643525e-16
Sample 71 $\theta=0.60$,0.061397398719071766,3.903127820947816e-17,0.05234372049617353,3.3306690738754696e-16,0.00842579555988025,2.7755575615628914e-17,0.16010941054520766,2.220446049250313e-16,0.07613633013266713,3.966011546951975e-16
Sample 71 $\theta=0.70$,0.13291418270862276,6.661338147750939e-16,0.002199573754138706,3.3306690738754696e-16,0.024778842523912492,4.440892098500626e-16,0.16815473283203342,3.3306690738754696e-16,0.03945202216799093,3.3306690738754696e-16
Sample 71 $\theta=0.80$,0.21749354778853208,2.7755575615628914e-17,0.02934517876554027,2.7755575615628914e-16,0.056226851864016436,2.220446049250313e-16,0.04348859310186981,2.7755575615628914e-16,0.08527767002862208,1.6653345369377348e-16
Sample 71 $\theta=0.90$,0.065543580098489,6.765421556309548e-17,0.38966257106139257,2.983724378680108e-16,0.006067451236590112,1.3791051634015616e-16,0.413919986167572,2.7755575615628914e-16,0.04932621609359353,2.8275992658421956e-16
Sample 72 $\theta=0.00$,0.014111583104436547,1.0408340855860843e-17,0.321594801103155,4.996003610813204e-16,0.005115339107221747,1.6306400674181987e-16,0.14803411586042678,1.3877787807814457e-17,0.038535422988844194,1.8453120975703285e-16
Sample 72 $\theta=0.10$,0.018824018363071217,1.0408340855860843e-17,0.24972539537208377,4.440892098500626e-16,0.003859843720200585,1.0061396160665481e-16,0.05261236836616584,8.326672684688674e-17,0.05758402614312759,2.914335439641036e-16
Sample 72 $\theta=0.20$,0.351746374058884,0.0,0.08307641141417199,3.885780586188048e-16,0.21874055859783237,8.881784197001252e-16,0.19522261521935313,2.7755575615628914e-16,0.1235294166414661,2.220446049250313e-16
Sample 72 $\theta=0.30$,0.10561281531572547,6.245004513516506e-17,0.11748468937795176,4.440892098500626e-16,0.04124748960497915,1.249000902703301e-16,0.10165027726433229,2.220446049250313e-16,0.0010921350986037304,4.163336342344337e-17
Sample 72 $\theta=0.40$,0.05556441626901361,3.122502256758253e-17,0.01368625535830148,2.7755575615628914e-16,0.0018756362515795749,4.163336342344337e-17,0.17954918109903373,2.220446049250313e-16,0.08316877947214552,4.380176776841438e-16
Sample 72 $\theta=0.50$,0.07081429588117659,4.163336342344337e-17,0.10779089731994285,4.440892098500626e-16,0.013866022107489847,1.5959455978986625e-16,0.12545695303381255,2.220446049250313e-16,0.09398632447894524,4.870236158804886e-16
Sample 72 $\theta=0.60$,0.6423873809952396,1.1102230246251565e-15,0.11408571648108423,5.551115123125783e-16,0.06184784463021681,4.440892098500626e-16,0.07304419395469774,2.7755575615628914e-16,0.4103831770498093,2.3522850334245504e-15
Sample 72 $\theta=0.70$,0.15575883159982318,2.7755575615628914e-17,0.045536827975898975,2.220446049250313e-16,0.39509073000484946,2.005340338229189e-15,0.03724729804438953,2.220446049250313e-16,0.4841466508061421,2.220446049250313e-15
